timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
2.3086,17.97,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3091,17.97,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3096,17.97,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3101,17.98,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3106,17.98,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3111,17.98,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3116,17.98,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3121,17.98,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3125999999999998,17.98,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3131,17.99,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3136000000000005,17.99,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3141,17.99,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3146,17.99,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3150999999999997,17.99,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3156,17.99,0.0,0.0,19.54,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3161000000000005,17.99,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3165999999999998,17.99,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3171,17.99,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3176,17.99,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3181,17.99,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3186000000000004,18.0,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3190999999999997,18.0,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3196,18.0,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3201,18.0,0.0,0.0,19.55,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3205999999999998,17.99,0.0,0.0,19.56,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3211000000000004,17.94,0.0,0.0,19.55,0.0,0.0,19.6,17.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3216,17.96,0.0,0.0,19.56,0.0,0.0,19.6,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3221,18.01,0.0,0.0,19.51,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3226,17.9,0.0,0.0,19.47,0.0,0.0,19.5,17.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3230999999999997,17.88,0.0,0.0,19.47,0.0,0.0,19.5,17.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3236000000000003,17.9,0.0,0.0,19.5,0.0,0.0,19.5,17.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3241,17.99,0.0,0.0,19.5,0.0,0.0,19.5,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3245999999999998,18.04,0.0,0.0,19.42,0.0,0.0,19.4,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3251,18.02,0.0,0.0,19.19,0.0,0.0,19.2,18.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3256,17.87,0.0,0.0,18.87,0.0,0.0,18.9,17.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3261000000000003,17.65,0.0,0.0,18.43,0.0,0.0,18.4,17.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3266,17.3,0.0,0.0,17.55,0.0,0.0,17.6,17.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3270999999999997,17.05,0.0,0.0,16.01,0.0,0.0,16.0,17.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3276,16.72,0.0,0.0,14.71,0.0,0.0,14.7,16.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3281,16.27,0.0,0.0,11.78,0.0,0.0,11.8,16.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
2.3286000000000002,16.06,0.0,0.0,8.45,0.0,0.0,8.4,16.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
