timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.4088,-11.3,0.0,0.0,84.45,0.0,0.0,84.5,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4093,-11.27,0.0,0.0,84.45,0.0,0.0,84.5,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.40979999999999994,-11.27,0.0,0.0,84.44,0.0,0.0,84.4,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4103,-11.25,0.0,0.0,84.45,0.0,0.0,84.5,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41079999999999994,-11.27,0.0,0.0,84.43,0.0,0.0,84.4,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4113,-11.22,0.0,0.0,84.38,0.0,0.0,84.4,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4118,-11.23,0.0,0.0,84.39,0.0,0.0,84.4,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41229999999999994,-11.24,0.0,0.0,84.41,0.0,0.0,84.4,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4128,-11.26,0.0,0.0,84.39,0.0,0.0,84.4,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41329999999999995,-11.25,0.0,0.0,84.36,0.0,0.0,84.4,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4138,-11.26,0.0,0.0,84.36,0.0,0.0,84.4,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4143,-11.25,0.0,0.0,84.36,0.0,0.0,84.4,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41479999999999995,-11.25,0.0,0.0,84.36,0.0,0.0,84.4,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4153,-11.25,0.0,0.0,84.37,0.0,0.0,84.4,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41579999999999995,-11.26,0.0,0.0,84.37,0.0,0.0,84.4,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4163,-11.25,0.0,0.0,84.36,0.0,0.0,84.4,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4168,-11.3,0.0,0.0,84.35,0.0,0.0,84.3,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41729999999999995,-11.3,0.0,0.0,84.34,0.0,0.0,84.3,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4178,-11.26,0.0,0.0,84.22,0.0,0.0,84.2,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41829999999999995,-11.33,0.0,0.0,84.12,0.0,0.0,84.1,-11.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4188,-11.43,0.0,0.0,83.23,0.0,0.0,83.2,-11.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4193,-11.5,0.0,0.0,81.74,0.0,0.0,81.7,-11.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.41979999999999995,-11.72,0.0,0.0,80.29,0.0,0.0,80.3,-11.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4203,-11.83,0.0,0.0,78.37,0.0,0.0,78.4,-11.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.42079999999999995,-11.93,0.0,0.0,77.01,0.0,0.0,77.0,-11.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4213,-11.7,0.0,0.0,76.22,0.0,0.0,76.2,-11.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4218,-11.48,0.0,0.0,74.39,0.0,0.0,74.4,-11.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.42229999999999995,-11.51,0.0,0.0,72.99,0.0,0.0,73.0,-11.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4228,-11.63,0.0,0.0,71.83,0.0,0.0,71.8,-11.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.42329999999999995,-11.39,0.0,0.0,71.17,0.0,0.0,71.2,-11.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4238,-11.21,0.0,0.0,70.85,0.0,0.0,70.8,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4243,-11.14,0.0,0.0,71.56,0.0,0.0,71.6,-11.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.42479999999999996,-11.25,0.0,0.0,72.99,0.0,0.0,73.0,-11.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4253,-11.68,0.0,0.0,76.98,0.0,0.0,77.0,-11.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.42579999999999996,-12.75,0.0,0.0,81.78,0.0,0.0,81.8,-12.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4263,-13.64,0.0,0.0,85.95,0.0,0.0,86.0,-13.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4268,-15.34,0.0,0.0,89.02,0.0,0.0,89.0,-15.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.42729999999999996,-17.34,0.0,0.0,91.33,0.0,0.0,91.3,-17.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4278,-20.43,0.0,0.0,91.43,0.0,0.0,91.4,-20.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.42829999999999996,-24.12,0.0,0.0,91.04,0.0,0.0,91.0,-24.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4288,-28.09,0.0,0.0,90.05,0.0,0.0,90.0,-28.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4293,-32.47,0.0,0.0,90.08,0.0,0.0,90.1,-32.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.42979999999999996,-36.8,0.0,0.0,90.58,0.0,0.0,90.6,-36.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4303,-39.93,0.0,0.0,91.4,0.0,0.0,91.4,-39.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.43079999999999996,-41.48,0.0,0.0,92.53,0.0,0.0,92.5,-41.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4313,-41.63,0.0,0.0,93.33,0.0,0.0,93.3,-41.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4318,-39.83,0.0,0.0,93.85,0.0,0.0,93.8,-39.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.43229999999999996,-36.06,0.0,0.0,94.36,0.0,0.0,94.4,-36.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4328,-30.42,0.0,0.0,94.83,0.0,0.0,94.8,-30.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.43329999999999996,-27.79,0.0,0.0,94.9,0.0,0.0,94.9,-27.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4338,-24.39,0.0,0.0,94.29,0.0,0.0,94.3,-24.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4343,-21.15,0.0,0.0,92.98,0.0,0.0,93.0,-21.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.43479999999999996,-19.17,0.0,0.0,92.59,0.0,0.0,92.6,-19.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.4353,-15.71,0.0,0.0,92.74,0.0,0.0,92.7,-15.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.43579999999999997,-13.21,0.0,0.0,91.97,0.0,0.0,92.0,-13.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
