timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.028,-0.68,0.0,0.0,-0.04,0.0,0.0,-0.0,-0.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0285,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.029,-0.67,0.0,0.0,-0.01,0.0,0.0,-0.0,-0.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0295,-0.63,0.0,0.0,-0.02,0.0,0.0,-0.0,-0.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.03,-0.63,0.0,0.0,0.01,0.0,0.0,0.0,-0.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0305,-0.56,0.0,0.0,0.05,0.0,0.0,0.1,-0.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.031,-0.54,0.0,0.0,0.07,0.0,0.0,0.1,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0315,-0.57,0.0,0.0,0.1,0.0,0.0,0.1,-0.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.032,-0.53,0.0,0.0,0.09,0.0,0.0,0.1,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0325,-0.53,0.0,0.0,0.12,0.0,0.0,0.1,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.033,-0.53,0.0,0.0,0.15,0.0,0.0,0.1,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0335,-0.51,0.0,0.0,0.12,0.0,0.0,0.1,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.034,-0.53,0.0,0.0,0.14,0.0,0.0,0.1,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0345,-0.51,0.0,0.0,0.16,0.0,0.0,0.2,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.035,-0.5,0.0,0.0,0.17,0.0,0.0,0.2,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0355,-0.53,0.0,0.0,0.16,0.0,0.0,0.2,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.036,-0.52,0.0,0.0,0.16,0.0,0.0,0.2,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0365,-0.48,0.0,0.0,0.18,0.0,0.0,0.2,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.037,-0.5,0.0,0.0,0.19,0.0,0.0,0.2,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0375,-0.45,0.0,0.0,0.23,0.0,0.0,0.2,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.038,0.08,0.0,0.0,0.75,0.0,0.0,0.8,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0385,0.73,0.0,0.0,1.8,0.0,0.0,1.8,0.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.039,2.06,0.0,0.0,2.55,0.0,0.0,2.5,2.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0395,3.24,0.0,0.0,3.24,0.0,0.0,3.2,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.04,2.94,0.0,0.0,3.19,0.0,0.0,3.2,2.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0405,2.63,0.0,0.0,3.2,0.0,0.0,3.2,2.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.041,2.72,0.0,0.0,3.18,0.0,0.0,3.2,2.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0417,2.93,0.0,0.0,3.16,0.0,0.0,3.2,2.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.042199999999999994,2.87,0.0,0.0,3.26,0.0,0.0,3.3,2.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.042699999999999995,1.93,0.0,0.0,2.16,0.0,0.0,2.2,1.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0432,0.92,0.0,0.0,1.52,0.0,0.0,1.5,0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0437,0.4,0.0,0.0,1.01,0.0,0.0,1.0,0.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0442,0.02,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0447,-0.25,0.0,0.0,0.36,0.0,0.0,0.4,-0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0452,-0.58,0.0,0.0,0.44,0.0,0.0,0.4,-0.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.045700000000000005,-0.4,0.0,0.0,0.14,0.0,0.0,0.1,-0.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.046200000000000005,-0.33,0.0,0.0,-0.08,0.0,0.0,-0.1,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.046700000000000005,-0.74,0.0,0.0,-0.4,0.0,0.0,-0.4,-0.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0472,-1.22,0.0,0.0,-0.73,0.0,0.0,-0.7,-1.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.04769999999999999,-1.28,0.0,0.0,-0.78,0.0,0.0,-0.8,-1.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0482,-1.19,0.0,0.0,-0.76,0.0,0.0,-0.8,-1.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0487,-1.07,0.0,0.0,-0.7,0.0,0.0,-0.7,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0492,-0.97,0.0,0.0,-0.66,0.0,0.0,-0.7,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.049699999999999994,-0.93,0.0,0.0,-0.7,0.0,0.0,-0.7,-0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.050199999999999995,-0.98,0.0,0.0,-0.71,0.0,0.0,-0.7,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0507,-1.02,0.0,0.0,-0.78,0.0,0.0,-0.8,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0512,-1.06,0.0,0.0,-0.76,0.0,0.0,-0.8,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0517,-1.04,0.0,0.0,-0.76,0.0,0.0,-0.8,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.052199999999999996,-1.02,0.0,0.0,-0.79,0.0,0.0,-0.8,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0527,-1.07,0.0,0.0,-0.83,0.0,0.0,-0.8,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.053200000000000004,-1.1,0.0,0.0,-0.87,0.0,0.0,-0.9,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.053700000000000005,-1.09,0.0,0.0,-0.86,0.0,0.0,-0.9,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.054200000000000005,-1.07,0.0,0.0,-0.85,0.0,0.0,-0.8,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0547,-1.06,0.0,0.0,-0.85,0.0,0.0,-0.8,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0552,-1.06,0.0,0.0,-0.86,0.0,0.0,-0.9,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0557,-1.07,0.0,0.0,-0.85,0.0,0.0,-0.8,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0562,-1.04,0.0,0.0,-0.81,0.0,0.0,-0.8,-1.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0567,-0.93,0.0,0.0,-0.76,0.0,0.0,-0.8,-0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.057199999999999994,-0.61,0.0,0.0,-0.56,0.0,0.0,-0.6,-0.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.057699999999999994,-0.04,0.0,0.0,-0.27,0.0,0.0,-0.3,-0.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0582,-0.03,0.0,0.0,-0.04,0.0,0.0,-0.0,-0.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0587,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0592,-0.43,0.0,0.0,-0.38,0.0,0.0,-0.4,-0.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.059699999999999996,-0.39,0.0,0.0,-0.23,0.0,0.0,-0.2,-0.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0602,-0.26,0.0,0.0,-0.08,0.0,0.0,-0.1,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.060700000000000004,-0.07,0.0,0.0,-0.1,0.0,0.0,-0.1,-0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.061200000000000004,-0.14,0.0,0.0,-0.23,0.0,0.0,-0.2,-0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.061700000000000005,-0.35,0.0,0.0,-0.22,0.0,0.0,-0.2,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0622,-0.29,0.0,0.0,-0.3,0.0,0.0,-0.3,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.06269999999999999,-0.26,0.0,0.0,-0.24,0.0,0.0,-0.2,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0632,-0.43,0.0,0.0,-0.17,0.0,0.0,-0.2,-0.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0637,0.14,0.0,0.0,0.01,0.0,0.0,0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.06420000000000001,1.55,0.0,0.0,0.08,0.0,0.0,0.1,1.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.06470000000000001,5.43,0.0,0.0,-0.35,0.0,0.0,-0.3,5.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0652,11.66,0.0,0.0,-0.16,0.0,0.0,-0.2,11.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.06570000000000001,18.59,0.0,0.0,0.14,0.0,0.0,0.1,18.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.06620000000000001,21.19,0.0,0.0,1.0,0.0,0.0,1.0,21.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.06670000000000001,23.53,0.0,0.0,0.03,0.0,0.0,0.0,23.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.06720000000000001,25.61,0.0,0.0,0.02,0.0,0.0,0.0,25.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.06769999999999998,30.12,0.0,0.0,0.69,0.0,0.0,0.7,30.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0682,35.3,0.0,0.0,0.95,0.0,0.0,0.9,35.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0687,38.1,0.0,0.0,0.73,0.0,0.0,0.7,38.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0692,40.25,0.0,0.0,0.48,0.0,0.0,0.5,40.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0697,39.5,0.0,0.0,0.68,0.0,0.0,0.7,39.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.07019999999999998,38.02,0.0,0.0,0.39,0.0,0.0,0.4,38.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0707,35.12,0.0,0.0,0.15,0.0,0.0,0.1,35.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0712,33.36,0.0,0.0,-0.18,0.0,0.0,-0.2,33.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0717,32.58,0.0,0.0,-0.45,0.0,0.0,-0.5,32.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0722,32.28,0.0,0.0,-0.5,0.0,0.0,-0.5,32.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.07269999999999999,32.39,0.0,0.0,-0.48,0.0,0.0,-0.5,32.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0732,32.49,0.0,0.0,-0.41,0.0,0.0,-0.4,32.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0737,32.09,0.0,0.0,-0.43,0.0,0.0,-0.4,32.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0742,31.64,0.0,0.0,-0.59,0.0,0.0,-0.6,31.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0747,27.77,0.0,0.0,-0.43,0.0,0.0,-0.4,27.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.07519999999999999,21.59,0.0,0.0,-0.63,0.0,0.0,-0.6,21.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0757,16.01,0.0,0.0,-0.77,0.0,0.0,-0.8,16.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0762,12.6,0.0,0.0,-0.58,0.0,0.0,-0.6,12.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0767,10.12,0.0,0.0,-0.78,0.0,0.0,-0.8,10.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0772,9.77,0.0,0.0,-0.74,0.0,0.0,-0.7,9.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.07769999999999999,10.57,0.0,0.0,-0.59,0.0,0.0,-0.6,10.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0782,12.03,0.0,0.0,-0.47,0.0,0.0,-0.5,12.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0787,12.61,0.0,0.0,-0.17,0.0,0.0,-0.2,12.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0792,11.85,0.0,0.0,-0.24,0.0,0.0,-0.2,11.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.07970000000000001,11.68,0.0,0.0,-0.66,0.0,0.0,-0.7,11.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0802,12.06,0.0,0.0,-0.51,0.0,0.0,-0.5,12.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08070000000000001,12.88,0.0,0.0,-0.32,0.0,0.0,-0.3,12.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0812,13.8,0.0,0.0,-0.24,0.0,0.0,-0.2,13.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08170000000000001,15.5,0.0,0.0,-0.18,0.0,0.0,-0.2,15.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08220000000000001,18.52,0.0,0.0,0.29,0.0,0.0,0.3,18.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08269999999999998,21.49,0.0,0.0,0.43,0.0,0.0,0.4,21.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0832,22.05,0.0,0.0,0.4,0.0,0.0,0.4,22.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08369999999999998,21.91,0.0,0.0,0.46,0.0,0.0,0.5,21.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0842,22.55,0.0,0.0,0.77,0.0,0.0,0.8,22.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0847,23.28,0.0,0.0,1.16,0.0,0.0,1.2,23.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08519999999999998,24.27,0.0,0.0,2.48,0.0,0.0,2.5,24.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0857,25.69,0.0,0.0,4.36,0.0,0.0,4.4,25.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08619999999999998,27.49,0.0,0.0,4.86,0.0,0.0,4.9,27.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0867,30.27,0.0,0.0,4.95,0.0,0.0,5.0,30.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0872,34.09,0.0,0.0,4.56,0.0,0.0,4.6,34.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08769999999999999,39.71,0.0,0.0,4.05,0.0,0.0,4.0,39.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0882,44.08,0.0,0.0,3.66,0.0,0.0,3.7,44.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08869999999999999,49.88,0.0,0.0,3.09,0.0,0.0,3.1,49.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0892,54.7,0.0,0.0,3.02,0.0,0.0,3.0,54.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0897,62.47,0.0,0.0,3.24,0.0,0.0,3.2,62.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09019999999999999,66.68,0.0,0.0,3.78,0.0,0.0,3.8,66.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0907,72.2,0.0,0.0,4.17,0.0,0.0,4.2,72.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09119999999999999,78.08,0.0,0.0,3.8,0.0,0.0,3.8,78.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0917,81.1,0.0,0.0,3.69,0.0,0.0,3.7,81.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0922,84.06,0.0,0.0,3.97,0.0,0.0,4.0,84.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09269999999999999,86.99,0.0,0.0,4.08,0.0,0.0,4.1,87.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0932,89.91,0.0,0.0,3.97,0.0,0.0,4.0,89.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09369999999999999,-267.18,0.0,0.0,4.03,0.0,0.0,4.0,-267.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0942,-263.14,0.0,0.0,3.84,0.0,0.0,3.8,-263.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0947,-258.04,0.0,0.0,3.75,0.0,0.0,3.8,-258.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09519999999999999,-254.85,0.0,0.0,3.72,0.0,0.0,3.7,-254.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09570000000000001,-252.08,0.0,0.0,3.62,0.0,0.0,3.6,-252.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0962,-248.47,0.0,0.0,3.39,0.0,0.0,3.4,-248.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09670000000000001,-246.5,0.0,0.0,3.33,0.0,0.0,3.3,-246.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09720000000000001,-245.3,0.0,0.0,3.39,0.0,0.0,3.4,-245.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0977,-243.96,0.0,0.0,3.41,0.0,0.0,3.4,-244.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09820000000000001,-242.32,0.0,0.0,3.33,0.0,0.0,3.3,-242.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09869999999999998,-241.11,0.0,0.0,3.22,0.0,0.0,3.2,-241.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0992,-239.05,0.0,0.0,3.18,0.0,0.0,3.2,-239.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0997,-235.81,0.0,0.0,3.07,0.0,0.0,3.1,-235.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.10019999999999998,-232.78,0.0,0.0,3.06,0.0,0.0,3.1,-232.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1007,-230.88,0.0,0.0,3.12,0.0,0.0,3.1,-230.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.10119999999999998,-229.63,0.0,0.0,3.08,0.0,0.0,3.1,-229.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1017,-229.84,0.0,0.0,3.01,0.0,0.0,3.0,-229.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1022,-230.56,0.0,0.0,2.94,0.0,0.0,2.9,-230.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.10269999999999999,-231.8,0.0,0.0,2.71,0.0,0.0,2.7,-231.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1032,-233.95,0.0,0.0,1.92,0.0,0.0,1.9,-233.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.10369999999999999,-234.48,0.0,0.0,1.53,0.0,0.0,1.5,-234.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1042,-235.17,0.0,0.0,1.87,0.0,0.0,1.9,-235.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
