timestamp,R_angle(¦È),R_Torque Cmd,R_Torque Est,L_angle(¦È),L_Torque Cmd,L_Torque Est,L¦È Display,R¦È Display,L¦Ó Display,R¦Ó Display
-0.5651,-1.92,0.0,0.0,3.42,0.0,0.0,3.4,-1.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5646,23.41,0.0,0.0,32.37,0.0,0.0,32.4,23.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5640999999999999,32.02,0.0,0.0,49.47,0.0,0.0,49.5,32.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5636,56.54,0.0,0.0,63.95,0.0,0.0,64.0,56.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5631,65.49,0.0,0.0,68.56,0.0,0.0,68.6,65.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5626,68.44,0.0,0.0,62.27,0.0,0.0,62.3,68.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5621,61.92,0.0,0.0,50.93,0.0,0.0,50.9,61.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5615999999999999,49.47,0.0,0.0,45.85,0.0,0.0,45.9,49.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5611,43.31,0.0,0.0,45.0,0.0,0.0,45.0,43.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5606,43.7,0.0,0.0,39.68,0.0,0.0,39.7,43.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5601,46.43,0.0,0.0,41.91,0.0,0.0,41.9,46.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5596,47.16,0.0,0.0,44.99,0.0,0.0,45.0,47.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5590999999999999,47.64,0.0,0.0,47.86,0.0,0.0,47.9,47.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5586,47.69,0.0,0.0,48.97,0.0,0.0,49.0,47.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5581,50.02,0.0,0.0,51.67,0.0,0.0,51.7,50.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5576,48.63,0.0,0.0,52.13,0.0,0.0,52.1,48.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5571,48.53,0.0,0.0,51.05,0.0,0.0,51.0,48.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5565999999999999,49.65,0.0,0.0,51.9,0.0,0.0,51.9,49.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5561,49.68,0.0,0.0,52.02,0.0,0.0,52.0,49.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
-0.5556,49.31,0.0,0.0,51.6,0.0,0.0,51.6,49.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
